session_id,session_length,session_position,is_skip_int
3323,55,15,0
3323,55,26,0
3323,55,30,0
3323,55,33,0
3323,55,37,0
3332,90,11,0
3332,90,19,0
3332,90,22,1
3334,25,13,0
3336,265,41,0
3336,265,65,0
3336,265,95,1
3336,265,101,0
3336,265,104,0
3336,265,106,0
3336,265,110,0
3336,265,152,0
3336,265,182,1
3336,265,184,0
3336,265,193,1
3336,265,209,0
3336,265,212,1
3336,265,235,1
3336,265,257,1
3337,12,4,1
3338,86,3,0
3338,86,7,0
3338,86,17,1
3338,86,51,1
3338,86,54,0
3338,86,58,1
3338,86,62,0
3338,86,63,1
3338,86,78,1
3344,17,2,0
3345,64,9,1
3345,64,61,1
3346,49,8,0
3346,49,12,0
3346,49,19,1
3346,49,20,0
3346,49,34,0
3347,35,25,1
3348,17,9,0
3348,17,14,0
3352,50,12,0
3352,50,26,1
3352,50,32,0
3356,12,6,1
3356,12,10,0
3356,12,11,0
3357,190,0,0
3357,190,3,0
3357,190,29,0
3357,190,37,0
3357,190,38,1
3357,190,64,1
3357,190,80,1
3357,190,101,1
3357,190,105,1
3357,190,108,1
3357,190,109,1
3357,190,111,0
3357,190,113,1
3357,190,118,1
3357,190,133,0
3357,190,138,1
3357,190,144,1
3357,190,154,1
3357,190,166,1
3357,190,172,1
3357,190,189,0
3359,164,3,0
3359,164,7,1
3359,164,41,1
3359,164,53,1
3359,164,67,1
3359,164,89,1
3359,164,99,1
3359,164,118,0
3359,164,124,1
3359,164,125,1
3360,73,9,1
3360,73,14,1
3360,73,39,0
3360,73,40,0
3360,73,60,1
3360,73,66,1
3361,63,7,0
3361,63,52,1
3361,63,58,1
3365,45,1,0
3365,45,16,0
3365,45,23,1
3365,45,26,1
3366,69,10,1
3366,69,25,0
3366,69,28,0
3366,69,51,1
3366,69,59,0
3366,69,63,1
3367,45,22,1
3367,45,37,1
3368,23,8,1
3370,68,9,1
3370,68,34,0
3370,68,52,0
3370,68,56,0
3370,68,63,0
3370,68,65,0
3373,10,2,0
3374,74,1,1
3374,74,58,0
3374,74,59,1
3374,74,63,1
3375,79,10,0
3375,79,12,0
3375,79,17,1
3375,79,30,1
3375,79,47,0
3375,79,77,1
3377,37,35,0
3380,18,12,0
3380,18,16,0
3381,100,8,0
3381,100,53,0
3381,100,79,1
3381,100,83,1
3381,100,85,0
3381,100,86,0
3381,100,92,1
3381,100,93,0
3383,70,35,0
3383,70,44,0
3383,70,59,1
3384,51,12,1
3384,51,41,1
3390,55,0,1
3390,55,26,0
3390,55,46,1
3392,3,0,0
3393,38,6,1
3393,38,24,0
3395,136,56,1
3395,136,64,0
3395,136,102,1
3395,136,105,1
3395,136,126,0
3396,124,13,1
3396,124,19,0
3396,124,33,0
3396,124,40,1
3396,124,84,1
3396,124,103,0
3396,124,117,1
3396,124,118,1
3396,124,120,1
3397,63,11,1
3397,63,12,1
3397,63,17,0
3397,63,24,0
3397,63,27,1
3397,63,38,1
3397,63,39,1
3397,63,53,1
3399,11,2,1
3401,6,0,0
3402,83,6,0
3402,83,7,1
3402,83,55,1
3403,174,0,0
3403,174,11,1
3403,174,20,1
3403,174,28,1
3403,174,33,1
3403,174,46,1
3403,174,53,0
3403,174,64,1
3403,174,98,1
3403,174,106,0
3403,174,126,0
3403,174,149,0
3403,174,162,1
3403,174,168,0
3404,31,9,0
3404,31,14,0
3406,58,1,1
3406,58,36,0
3407,137,9,1
3407,137,29,0
3407,137,52,0
3407,137,53,1
3407,137,112,1
3407,137,118,0
3407,137,134,0
3407,137,135,0
3410,85,4,1
3410,85,15,1
3410,85,27,1
3410,85,28,1
3410,85,33,1
3410,85,41,1
3410,85,68,1
3410,85,71,1
3411,210,1,1
3411,210,20,1
3411,210,35,0
3411,210,57,1
3411,210,58,1
3411,210,77,1
3411,210,82,1
3411,210,91,0
3411,210,103,0
3411,210,106,1
3411,210,120,1
3411,210,169,1
3411,210,175,0
3411,210,176,1
3411,210,185,1
3411,210,187,1
3414,228,9,0
3414,228,12,0
3414,228,20,1
3414,228,70,0
3414,228,130,1
3414,228,131,0
3414,228,132,1
3414,228,162,1
3414,228,177,1
3414,228,211,0
3415,8,3,0
3416,50,19,0
3416,50,45,1
3417,86,18,1
3417,86,69,1
3417,86,83,1
3419,10,1,0
3419,10,4,0
3420,82,29,0
3420,82,30,0
3420,82,55,1
3420,82,62,1
3421,35,17,1
3421,35,23,0
3421,35,30,0
3422,15,1,0
3422,15,13,1
3424,13,4,0
3425,3,1,1
3427,34,0,1
3427,34,24,1
3427,34,29,0
3428,28,8,0
3428,28,21,0
3428,28,22,0
3429,163,10,0
3429,163,27,0
3429,163,44,1
3429,163,76,0
3429,163,78,1
3429,163,93,0
3429,163,131,0
3429,163,135,0
3429,163,137,1
3430,41,1,1
3430,41,4,1
3430,41,17,0
3430,41,21,1
3431,113,0,0
3431,113,4,1
3431,113,23,1
3431,113,72,0
3431,113,83,1
3431,113,88,0
3431,113,89,1
3431,113,94,1
3431,113,102,1
3434,30,17,0
3436,280,2,0
3436,280,67,1
3436,280,84,1
3436,280,88,1
3436,280,148,1
3436,280,149,0
3436,280,161,1
3436,280,197,1
3436,280,207,1
3436,280,236,1
3436,280,238,0
3436,280,246,1
3436,280,265,1
3438,62,0,1
3438,62,3,1
3438,62,16,0
3438,62,21,0
3438,62,30,0
3438,62,56,1
3439,27,0,0
3439,27,5,0
3439,27,18,1
3439,27,21,0
3439,27,22,1
3439,27,25,0
3440,197,11,1
3440,197,21,1
3440,197,25,1
3440,197,124,1
3440,197,145,1
3440,197,155,0
3440,197,161,1
3440,197,169,1
3440,197,175,0
3440,197,187,1
3444,18,5,0
3444,18,16,1
3448,58,25,1
3448,58,34,0
3451,45,5,1
3451,45,23,0
3451,45,30,1
3452,28,2,1
3452,28,9,0
3452,28,10,0
3452,28,11,0
3452,28,17,1
3452,28,19,1
3453,19,7,1
3453,19,18,0
3454,81,3,1
3454,81,7,1
3454,81,37,1
3454,81,59,0
3454,81,74,1
3456,71,3,1
3456,71,6,0
3456,71,41,1
3456,71,46,0
3456,71,57,0
3459,69,4,1
3459,69,15,0
3460,47,8,1
3460,47,39,1
3462,145,4,1
3462,145,35,0
3462,145,42,1
3462,145,48,1
3462,145,67,1
3462,145,71,1
3462,145,76,1
3462,145,77,1
3462,145,78,1
3462,145,80,1
3462,145,109,1
3463,116,16,0
3463,116,18,0
3463,116,30,1
3463,116,36,1
3463,116,43,1
3463,116,70,1
3463,116,98,0
3465,16,9,1
3465,16,14,0
3466,65,21,0
3466,65,23,0
3466,65,30,0
3466,65,41,0
3468,69,26,1
3468,69,35,1
3468,69,40,0
3468,69,44,0
3468,69,52,1
3468,69,57,0
3469,44,11,0
3469,44,13,0
3469,44,20,1
3470,177,12,0
3470,177,22,1
3470,177,57,0
3470,177,100,0
3470,177,102,0
3470,177,124,0
3470,177,140,1
3470,177,145,1
3470,177,146,1
3472,202,0,0
3472,202,2,0
3472,202,9,1
3472,202,11,1
3472,202,60,0
3472,202,80,1
3472,202,86,1
3472,202,109,1
3472,202,142,1
3472,202,176,1
3472,202,179,0
3472,202,186,0
3472,202,194,0
3472,202,197,1
3473,7,3,1
3475,33,1,0
3475,33,12,0
3476,156,28,0
3476,156,35,1
3476,156,51,0
3476,156,57,0
3476,156,82,1
3476,156,107,1
3476,156,127,1
3478,48,13,1
3478,48,46,1
3480,10,1,1
3481,137,26,0
3481,137,30,1
3481,137,40,0
3481,137,45,0
3481,137,47,1
3481,137,101,1
3481,137,114,1
3482,113,13,0
3482,113,24,1
3482,113,63,1
3482,113,91,0
3483,264,66,0
3483,264,101,1
3483,264,104,1
3483,264,105,1
3483,264,134,1
3483,264,136,1
3483,264,153,0
3483,264,221,0
3484,8,0,0
3487,5,0,1
3488,29,2,1
3488,29,13,0
3488,29,22,1
3488,29,26,1
3489,242,6,1
3489,242,11,1
3489,242,13,1
3489,242,83,1
3489,242,120,1
3489,242,172,1
3489,242,183,1
3489,242,192,1
3489,242,197,1
3489,242,213,0
3489,242,240,0
3490,199,29,0
3490,199,33,1
3490,199,78,1
3490,199,90,0
3490,199,98,1
3490,199,120,1
3490,199,124,0
3490,199,149,0
3490,199,160,0
3490,199,161,0
3490,199,163,0
3490,199,169,1
3490,199,181,0
3490,199,196,1
3491,15,2,1
3491,15,3,0
3491,15,14,0
3492,246,22,0
3492,246,68,0
3492,246,69,0
3492,246,70,0
3492,246,103,1
3492,246,119,1
3492,246,148,1
3492,246,150,1
3492,246,228,0
3493,32,23,1
3494,8,0,1
3495,115,10,1
3495,115,17,1
3495,115,29,1
3495,115,38,0
3495,115,49,0
3495,115,58,0
3495,115,70,0
3495,115,71,0
3496,46,14,0
3496,46,20,1
3497,36,12,0
3499,25,3,0
3499,25,10,1
3500,94,35,1
3500,94,42,0
3500,94,50,0
3501,26,12,0
3502,85,14,0
3502,85,18,1
3502,85,76,0
3502,85,83,0
3503,87,3,0
3503,87,19,0
3503,87,30,0
3503,87,82,0
3503,87,84,0
3505,65,9,1
3505,65,54,1
3507,76,34,0
3507,76,72,0
3508,84,18,1
3508,84,21,1
3508,84,29,1
3508,84,79,1
3509,193,4,0
3509,193,18,1
3509,193,20,0
3509,193,21,0
3509,193,35,1
3509,193,57,1
3509,193,72,0
3509,193,96,1
3509,193,108,1
3509,193,119,1
3509,193,140,1
3509,193,153,1
3509,193,176,1
3509,193,183,1
3509,193,188,0
3511,173,3,1
3511,173,5,0
3511,173,12,0
3511,173,22,1
3511,173,31,1
3511,173,40,1
3511,173,55,1
3511,173,66,1
3511,173,79,1
3511,173,87,1
3511,173,114,1
3511,173,120,1
3511,173,143,1
3511,173,168,0
3511,173,170,0
3512,69,5,0
3512,69,23,1
3512,69,39,1
3512,69,40,0
3512,69,45,0
3513,127,27,1
3513,127,42,1
3513,127,57,1
3513,127,93,1
3513,127,110,0
3514,71,6,0
3514,71,29,1
3514,71,34,0
3514,71,36,1
3514,71,39,0
3514,71,66,0
3515,45,6,0
3515,45,12,0
3515,45,19,1
3515,45,28,1
3516,32,27,1
3517,78,7,0
3517,78,38,0
3517,78,47,0
3517,78,57,1
3517,78,68,0
3517,78,73,0
3518,18,0,0
3518,18,2,0
3518,18,17,0
3519,49,1,0
3519,49,5,1
3519,49,15,1
3519,49,41,0
3519,49,47,0
3520,129,39,0
3520,129,42,0
3520,129,47,1
3520,129,53,1
3520,129,61,1
3520,129,67,1
3520,129,78,0
3520,129,99,0
3520,129,112,1
3520,129,117,1
3521,20,0,1
3521,20,14,0
3522,91,50,1
3522,91,54,1
3522,91,56,1
3522,91,63,1
3522,91,88,1
3522,91,89,0
3523,14,4,0
3524,129,38,0
3524,129,55,0
3524,129,65,1
3524,129,84,1
3524,129,93,1
3524,129,104,1
3524,129,121,0
3525,106,15,1
3525,106,26,1
3525,106,39,1
3525,106,54,0
3525,106,90,1
3526,61,57,1
3528,31,3,0
3528,31,7,0
3529,27,16,1
3530,67,5,1
3530,67,36,1
3530,67,65,0
3531,13,0,0
3533,112,5,1
3533,112,11,0
3533,112,17,0
3533,112,24,0
3533,112,35,0
3533,112,66,0
3533,112,90,1
3534,148,7,1
3534,148,13,1
3534,148,16,0
3534,148,23,1
3534,148,26,1
3534,148,28,1
3534,148,67,1
3534,148,93,1
3534,148,94,0
3534,148,103,0
3534,148,105,0
3534,148,123,1
3535,63,1,1
3535,63,15,1
3535,63,40,0
3535,63,60,1
3536,32,24,0
3537,39,8,0
3537,39,10,0
3538,63,10,1
3538,63,58,0
3539,69,29,1
3539,69,36,1
3539,69,43,0
3539,69,63,0
3540,18,6,0
3541,53,5,0
3541,53,30,0
3541,53,31,1
3541,53,52,0
3542,50,25,1
3542,50,40,1
3542,50,46,0
3543,145,0,0
3543,145,22,1
3543,145,23,0
3543,145,25,1
3543,145,46,0
3543,145,50,1
3543,145,82,1
3543,145,85,1
3543,145,91,1
3543,145,102,1
3543,145,127,0
3543,145,139,0
3545,59,7,0
3545,59,22,1
3545,59,48,1
3546,40,8,1
3546,40,11,1
3546,40,12,1
3546,40,21,1
3547,87,5,1
3547,87,8,1
3547,87,15,1
3547,87,27,0
3547,87,31,1
3547,87,33,1
3547,87,73,1
3548,11,3,0
3549,35,3,1
3549,35,6,0
3549,35,9,1
3549,35,26,1
3549,35,28,1
3550,127,2,0
3550,127,21,1
3550,127,23,1
3550,127,78,1
3550,127,101,1
3551,90,1,0
3551,90,21,1
3551,90,26,0
3551,90,40,1
3551,90,74,1
3551,90,86,1
3552,34,22,0
3552,34,26,0
3553,90,17,0
3553,90,58,1
3554,36,19,1
3554,36,20,0
3554,36,26,1
3554,36,32,1
3556,19,0,1
3556,19,5,0
3557,69,0,1
3557,69,14,1
3557,69,15,0
3557,69,16,1
3557,69,37,0
3557,69,44,1
3557,69,51,0
3557,69,64,0
3558,34,3,1
3558,34,20,0
3558,34,25,0
3558,34,26,0
3559,4,1,0
3561,17,3,0
3561,17,10,0
3562,240,10,1
3562,240,14,1
3562,240,19,1
3562,240,35,1
3562,240,59,0
3562,240,63,0
3562,240,74,1
3562,240,76,0
3562,240,94,0
3562,240,99,0
3562,240,132,1
3562,240,138,0
3562,240,143,1
3562,240,147,1
3562,240,148,1
3562,240,186,1
3562,240,187,0
3562,240,211,1
3562,240,213,1
3562,240,218,0
3562,240,228,0
3563,24,1,0
3563,24,16,0
3563,24,17,0
3563,24,18,0
3563,24,22,0
3564,69,15,0
3564,69,35,0
3564,69,59,0
3566,38,5,0
3566,38,12,1
3566,38,13,0
3566,38,27,0
3566,38,36,1
3567,37,20,1
3568,86,17,0
3568,86,51,0
3568,86,56,1
3570,73,11,1
3570,73,28,1
3570,73,30,1
3570,73,32,1
3570,73,33,0
3570,73,51,1
3571,87,1,1
3571,87,4,0
3571,87,7,1
3571,87,16,1
3571,87,32,1
3571,87,51,0
3571,87,55,1
3571,87,86,0
3572,20,11,0
3573,29,6,0
3573,29,28,0
3574,49,1,0
3574,49,2,0
3574,49,3,0
3574,49,13,0
3574,49,17,1
3574,49,18,0
3574,49,23,0
3575,47,35,0
3576,46,2,1
3576,46,6,0
3576,46,34,0
3579,62,49,1
3582,32,0,0
3583,70,4,0
3583,70,7,0
3583,70,67,0
3584,19,0,0
3584,19,1,0
3584,19,4,0
3585,62,22,0
3585,62,29,0
3585,62,38,1
3588,32,28,0
3589,16,7,0
3590,28,12,0
3591,163,14,0
3591,163,27,1
3591,163,28,1
3591,163,37,1
3591,163,46,1
3591,163,48,0
3591,163,75,1
3591,163,95,0
3591,163,104,1
3591,163,118,1
3591,163,142,1
3591,163,144,0
3591,163,161,0
3591,163,162,0
3593,60,8,1
3593,60,17,1
3593,60,38,1
3593,60,42,0
3593,60,56,0
3594,8,6,0
3595,158,13,0
3595,158,33,1
3595,158,40,0
3595,158,41,0
3595,158,104,0
3596,6,5,0
3597,31,5,0
3597,31,18,1
3597,31,23,0
3598,34,15,0
3599,56,1,1
3599,56,23,1
3599,56,25,1
3599,56,48,1
3599,56,52,0
3601,46,3,0
3601,46,13,1
3602,95,2,0
3602,95,4,1
3602,95,14,1
3602,95,19,1
3602,95,34,1
3602,95,39,1
3602,95,54,1
3602,95,69,1
3605,26,6,0
3605,26,15,0
3607,51,21,1
3607,51,36,1
3608,24,15,0
3609,37,26,0
3609,37,28,0
3610,48,32,0
3611,44,10,1
3611,44,11,0
3611,44,16,1
3611,44,19,1
3612,40,1,0
3612,40,5,0
3612,40,18,0
3615,23,10,1
3615,23,11,0
3616,1,0,0
3617,32,19,1
3618,20,12,1
3619,42,34,1
3619,42,40,0
3620,110,1,0
3620,110,27,0
3620,110,34,0
3620,110,44,1
3620,110,65,1
3620,110,79,1
3620,110,88,1
3620,110,102,1
3620,110,106,1
3621,93,56,0
3621,93,57,1
3621,93,76,0
3621,93,82,0
3621,93,87,0
3621,93,88,0
3621,93,89,0
3622,23,12,0
3623,126,0,0
3623,126,6,0
3623,126,45,1
3623,126,46,1
3623,126,50,0
3623,126,54,1
3623,126,107,0
3623,126,108,0
3623,126,115,0
3625,42,2,0
3625,42,7,1
3625,42,31,0
3626,26,9,1
3626,26,23,0
3626,26,25,0
3627,71,4,1
3627,71,5,0
3627,71,10,0
3627,71,23,1
3627,71,52,0
3627,71,68,1
3628,92,5,0
3628,92,46,1
3628,92,60,1
3629,14,7,0
3629,14,12,0
3630,39,17,0
3630,39,23,0
3632,100,18,1
3632,100,43,0
3632,100,55,1
3632,100,58,1
3632,100,72,0
3632,100,80,0
3632,100,84,0
3633,71,22,0
3633,71,38,1
3633,71,44,0
3633,71,63,0
3635,70,5,1
3635,70,19,0
3635,70,33,1
3635,70,44,1
3635,70,59,0
3635,70,62,0
3636,35,26,0
3636,35,29,0
3638,95,1,0
3638,95,4,0
3638,95,8,1
3638,95,15,0
3638,95,19,1
3638,95,24,0
3638,95,30,1
3638,95,35,0
3638,95,92,0
3639,42,12,0
3639,42,40,0
3642,203,34,0
3642,203,40,0
3642,203,60,0
3642,203,61,0
3642,203,88,0
3642,203,94,1
3642,203,107,0
3642,203,115,1
3642,203,137,1
3642,203,167,1
3642,203,176,1
3642,203,197,1
3643,154,0,1
3643,154,41,0
3643,154,106,0
3643,154,116,0
3643,154,121,0
3643,154,125,0
3643,154,138,1
3643,154,139,1
3643,154,142,1
3643,154,150,1
3643,154,152,0
3644,68,10,0
3644,68,18,0
3644,68,19,1
3644,68,58,1
3645,19,0,1
3645,19,9,1
3646,8,2,0
3647,33,6,0
3647,33,31,0
3648,60,35,0
3648,60,55,1
3648,60,59,0
3649,83,5,1
3649,83,7,1
3649,83,17,0
3649,83,30,0
3649,83,58,0
3649,83,78,0
3649,83,80,1
3649,83,82,0
3652,74,1,0
3652,74,26,1
3652,74,34,1
3652,74,51,1
3652,74,69,1
3653,35,15,1
3653,35,18,1
3653,35,28,0
3654,15,0,0
3657,50,8,0
3657,50,10,0
3657,50,13,0
3657,50,20,1
3657,50,42,0
3659,20,0,0
3659,20,14,1
3660,5,1,1
3660,5,3,0
3662,15,2,0
3663,28,5,1
3665,123,25,0
3665,123,46,0
3665,123,50,1
3665,123,52,1
3665,123,82,0
3665,123,96,0
3666,12,4,0
3666,12,11,0
3667,40,21,1
3669,34,4,0
3669,34,29,1
3671,28,24,0
3672,67,7,0
3672,67,11,1
3672,67,13,0
3672,67,31,0
3673,83,36,0
3673,83,51,0
3673,83,52,0
3673,83,61,0
3673,83,76,0
3674,79,6,1
3674,79,60,1
3674,79,65,0
3674,79,72,0
3677,42,15,0
3677,42,22,1
3677,42,28,0
3677,42,29,0
3677,42,34,0
3678,32,8,0
3678,32,13,1
3678,32,14,0
3678,32,28,0
3678,32,30,0
3679,64,29,1
3680,26,8,1
3680,26,9,0
3680,26,14,1
3681,17,3,0
3683,113,6,1
3683,113,10,0
3683,113,17,0
3683,113,28,1
3683,113,52,1
3683,113,79,0
3683,113,101,1
3684,41,37,1
3685,52,25,0
3685,52,35,1
3687,32,16,0
3688,72,20,0
3688,72,28,0
3688,72,32,0
3688,72,43,0
3688,72,63,1
3689,22,13,0
3691,22,5,0
3692,2,1,0
3694,44,22,0
3697,41,5,0
3697,41,10,0
3697,41,14,0
3697,41,18,0
3697,41,23,0
3698,71,9,0
3698,71,14,0
3698,71,20,1
3698,71,44,0
3698,71,61,1
3699,23,16,0
3699,23,20,0
3701,31,1,0
3701,31,10,1
3701,31,22,1
3701,31,30,0
3702,50,11,0
3702,50,23,1
3702,50,37,0
3702,50,43,0
3703,66,12,0
3703,66,36,1
3704,40,6,0
3704,40,13,1
3704,40,14,1
3704,40,37,0
3704,40,39,0
3705,35,1,1
3706,17,4,0
3707,268,13,1
3707,268,18,1
3707,268,38,1
3707,268,40,1
3707,268,61,0
3707,268,62,1
3707,268,63,1
3707,268,64,1
3707,268,80,1
3707,268,85,0
3707,268,157,0
3707,268,206,0
3707,268,227,0
3709,85,40,0
3709,85,44,1
3709,85,60,0
3709,85,66,0
3709,85,83,1
3710,2,1,0
3711,80,0,1
3711,80,7,0
3711,80,12,0
3711,80,28,1
3711,80,36,0
3711,80,40,0
3711,80,41,1
3711,80,56,0
3713,12,3,0
3713,12,11,0
3715,15,13,0
3716,28,5,1
3716,28,18,0
3717,90,1,0
3717,90,9,0
3717,90,11,0
3717,90,31,0
3717,90,33,0
3717,90,64,0
3717,90,86,1
3717,90,87,0
3718,67,31,0
3719,46,28,0
3719,46,31,0
3721,26,2,1
3721,26,25,0
3723,32,11,0
3723,32,12,0
3723,32,17,0
3723,32,20,0
3723,32,25,1
3723,32,28,0
3723,32,31,0
3724,36,7,0
3724,36,8,0
3724,36,14,0
3724,36,33,1
3726,91,7,0
3726,91,12,1
3726,91,20,1
3726,91,42,1
3726,91,64,1
3727,41,17,0
3727,41,23,0
3727,41,32,1
3727,41,40,0
3730,42,5,1
3730,42,13,0
3730,42,22,0
3730,42,30,0
3731,15,6,1
3732,35,6,1
3732,35,21,1
3732,35,27,0
3732,35,31,0
3733,15,3,1
3735,50,32,0
3737,65,1,1
3737,65,10,1
3737,65,41,1
3737,65,42,0
3737,65,46,0
3738,24,15,0
3739,229,55,1
3739,229,97,1
3739,229,100,0
3739,229,122,1
3739,229,130,0
3739,229,138,0
3739,229,144,0
3739,229,146,0
3739,229,149,0
3739,229,171,0
3739,229,184,1
3739,229,186,1
3739,229,192,0
3739,229,193,0
3739,229,218,1
3739,229,219,0
3740,10,9,0
3741,24,11,0
3742,20,1,0
3742,20,8,0
3742,20,17,1
3743,75,0,1
3743,75,38,0
3743,75,43,1
3743,75,52,1
3743,75,54,1
3743,75,72,0
3745,28,0,1
3745,28,20,0
3745,28,27,0
3746,38,2,0
3746,38,9,0
3746,38,19,0
3746,38,26,0
3747,39,11,1
3747,39,24,0
3748,90,7,0
3748,90,12,1
3748,90,30,0
3748,90,38,0
3748,90,43,1
3748,90,46,0
3748,90,55,1
3748,90,62,1
3750,37,4,0
3750,37,15,0
3750,37,23,1
3750,37,31,0
3750,37,34,0
3751,109,9,0
3751,109,46,0
3751,109,79,0
3751,109,82,1
3751,109,103,1
3752,5,3,0
3756,56,17,1
3756,56,28,1
3756,56,34,1
3756,56,52,0
3757,404,5,1
3757,404,16,1
3757,404,48,1
3757,404,66,1
3757,404,67,1
3757,404,70,1
3757,404,93,1
3757,404,96,1
3757,404,104,1
3757,404,142,1
3757,404,172,1
3757,404,180,1
3757,404,191,1
3757,404,206,1
3757,404,223,1
3757,404,241,1
3757,404,252,1
3757,404,273,1
3757,404,299,1
3757,404,340,1
3757,404,346,1
3757,404,373,1
3757,404,374,1
3757,404,375,1
3757,404,388,1
3757,404,389,1
3757,404,394,0
3757,404,397,1
3757,404,398,1
3758,46,9,0
3758,46,42,0
3759,47,10,0
3759,47,25,0
3759,47,33,1
3763,13,6,0
3764,29,0,0
3764,29,1,0
3766,39,4,0
3766,39,13,1
3769,19,1,0
3771,8,5,0
3774,49,8,0
3775,105,6,0
3775,105,8,0
3775,105,23,0
3775,105,28,1
3775,105,63,0
3775,105,69,0
3775,105,70,0
3775,105,80,0
3775,105,91,0
3775,105,100,0
3775,105,102,0
3776,86,15,0
3776,86,30,0
3776,86,38,0
3776,86,44,1
3776,86,48,0
3776,86,61,1
3776,86,62,1
3776,86,83,0
3777,17,7,1
3779,23,5,0
3779,23,7,0
3779,23,8,0
3783,18,0,0
3783,18,5,1
3784,19,13,0
3785,26,15,0
3785,26,19,0
3787,24,11,0
3788,35,14,1
3788,35,15,0
3788,35,19,0
3788,35,25,0
3790,23,0,0
3791,8,4,0
3792,123,30,1
3792,123,38,1
3792,123,44,0
3792,123,49,1
3792,123,51,0
3792,123,79,1
3792,123,103,0
3792,123,107,1
3792,123,111,0
3793,35,0,0
3793,35,2,0
3793,35,12,1
3793,35,17,1
3795,26,2,0
3795,26,17,0
3796,18,0,1
3797,71,7,1
3797,71,23,0
3797,71,37,0
3797,71,44,0
3797,71,48,0
3797,71,50,1
3797,71,60,0
3803,44,27,0
3804,28,8,1
3804,28,11,1
3804,28,18,0
3806,39,12,0
3807,16,8,1
3807,16,9,1
3808,18,10,0
3809,54,15,0
3809,54,33,0
3810,47,1,0
3810,47,7,0
3810,47,16,1
3811,16,5,1
3811,16,14,0
3812,163,0,0
3812,163,28,1
3812,163,50,1
3812,163,66,1
3812,163,82,1
3812,163,90,1
3812,163,108,1
3812,163,112,1
3812,163,122,1
3812,163,125,1
3812,163,131,1
3812,163,135,1
3813,42,20,0
3813,42,31,0
3813,42,35,0
3814,18,14,1
3815,37,5,0
3815,37,21,1
3816,16,8,0
3816,16,11,0
3816,16,13,0
3817,46,18,1
3817,46,21,0
3817,46,26,1
3818,26,1,0
3818,26,17,0
3818,26,25,0
3824,57,10,0
3824,57,32,1
3825,36,3,0
3825,36,14,0
3825,36,22,0
3825,36,29,1
3825,36,33,0
3826,11,10,0
3827,110,13,1
3827,110,19,0
3827,110,24,1
3827,110,25,1
3827,110,45,1
3827,110,49,1
3827,110,67,1
3827,110,88,1
3827,110,92,0
3827,110,105,0
3828,14,7,1
3830,12,4,0
3832,76,1,0
3832,76,17,0
3832,76,20,0
3832,76,25,0
3832,76,39,0
3832,76,62,1
3833,28,0,1
3836,107,10,0
3836,107,21,0
3836,107,33,1
3836,107,45,1
3836,107,47,1
3836,107,73,0
3836,107,79,1
3836,107,84,1
3836,107,85,0
3836,107,99,1
3836,107,100,1
3837,45,17,1
3837,45,28,0
3838,43,11,1
3838,43,14,1
3838,43,28,0
3839,30,5,0
3839,30,7,0
3840,112,3,0
3840,112,4,0
3840,112,6,0
3840,112,23,0
3840,112,53,0
3840,112,55,1
3840,112,76,1
3840,112,79,0
3840,112,80,0
3840,112,89,0
3840,112,90,0
3840,112,109,0
3841,1,0,0
3843,17,2,0
3843,17,10,0
3843,17,12,0
3843,17,14,0
3846,59,28,0
3846,59,33,0
3846,59,37,0
3846,59,49,1
3846,59,53,0
3848,82,19,1
3848,82,28,0
3848,82,42,0
3848,82,48,1
3848,82,60,1
3848,82,73,0
3849,41,1,0
3849,41,7,0
3849,41,15,0
3849,41,21,0
3849,41,24,0
3849,41,30,0
3849,41,33,0
3851,146,33,0
3851,146,40,0
3851,146,64,0
3851,146,70,1
3851,146,79,1
3851,146,100,1
3851,146,113,1
3851,146,119,0
3851,146,120,0
3851,146,126,0
3852,9,3,1
3853,94,11,1
3853,94,31,1
3853,94,38,0
3853,94,40,1
3853,94,45,0
3853,94,71,1
3853,94,87,1
3854,35,8,1
3855,24,7,0
3855,24,9,0
3855,24,13,1
3858,120,4,1
3858,120,15,1
3858,120,17,1
3858,120,30,1
3858,120,75,1
3858,120,92,1
3858,120,115,0
3860,9,1,1
3860,9,7,0
3861,25,3,1
3861,25,18,0
3861,25,24,0
3864,22,2,0
3864,22,21,0
3865,45,13,0
3865,45,14,0
3865,45,16,1
3865,45,18,1
3865,45,25,1
3865,45,28,1
3867,5,0,0
3867,5,2,0
3870,53,7,1
3870,53,16,0
3870,53,20,1
3870,53,43,1
3872,33,9,1
3873,77,0,0
3873,77,10,1
3873,77,67,1
3873,77,76,0
3875,28,0,0
3875,28,9,0
3875,28,17,0
3876,11,0,0
3878,37,24,0
3878,37,26,0
3878,37,35,0
3879,18,6,1
3880,39,3,0
3880,39,22,1
3880,39,28,1
3881,16,2,0
3884,37,4,0
3884,37,9,0
3884,37,24,1
3889,52,5,0
3889,52,14,0
3889,52,20,0
3890,40,9,0
3890,40,19,1
3891,4,3,0
3893,10,3,0
3894,23,19,0
3894,23,20,0
3895,34,12,0
3896,16,8,0
3899,23,9,1
3900,25,1,1
3902,19,0,0
3902,19,9,1
3902,19,17,0
3905,124,0,0
3905,124,3,0
3905,124,4,0
3905,124,36,1
3905,124,54,1
3905,124,102,0
3905,124,114,1
3905,124,115,1
3906,68,9,1
3906,68,17,0
3906,68,22,1
